image,layer,step,token,target_type,target,obj_iou,iou_hard,io_ratio,wdp,func_iou,f1_iou
000000309964,28,9,under,relation_under,2_woman__3_first_woman,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,2_woman__3,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,2_woman__3_second_tent,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,1_tent__2,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,1_tent__2_woman,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,1_tent__1,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,1_tent__3_first_woman,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,1_tent__3,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,1_tent__3_second_tent,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,1__2,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,1__2_woman,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,1__1_tent,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,1__3_first_woman,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,1__3,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,1__3_second_tent,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,3_first_woman__2,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,3_first_woman__2_woman,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,3_first_woman__1_tent,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,3_first_woman__1,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,3_first_woman__3,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,3_first_woman__3_second_tent,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,3__2,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,3__2_woman,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,3__1_tent,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,3__1,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,3__3_first_woman,0.06078761359811511,0.03832890168712191,0.14355328276640766,0.1772424298341052,0.744927536231884,0.11240291867569813
000000309964,28,9,under,relation_under,3__3_second_tent,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,3_second_tent__2,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,3_second_tent__2_woman,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,3_second_tent__1_tent,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,3_second_tent__1,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,9,under,relation_under,3_second_tent__3_first_woman,0.009248475714187847,0.004185851820845542,0.02966347447123145,0.21573383270609237,0.744927536231884,0.018270122938259147
000000309964,28,9,under,relation_under,3_second_tent__3,0.044957346156599146,0.022573231251189412,0.24369924499167955,0.07911622746355229,0.744927536231884,0.08479707829498183
000000309964,28,10,a,object,2,0.048688262101243995,0.04916250467162708,0.09362058055033239,0.1714617073395268,0.6927536231884058,0.09098210027400071
000000309964,28,10,a,object,2_woman,0.048688262101243995,0.04916250467162708,0.09362058055033239,0.1714617073395268,0.6927536231884058,0.09098210027400071
000000309964,28,10,a,object,1_tent,0.12070821224841244,0.0345189349956202,0.2556449918798936,0.08610718223203855,0.6927536231884058,0.20559305364038233
000000309964,28,10,a,object,1,0.12070821224841244,0.0345189349956202,0.2556449918798936,0.08610718223203855,0.6927536231884058,0.20559305364038233
000000309964,28,10,a,object,3_first_woman,0.048688262101243995,0.04916250467162708,0.09362058055033239,0.1714617073395268,0.6927536231884058,0.09098210027400071
000000309964,28,10,a,object,3,0.12710534192870127,0.05037805591859971,0.34879830229280945,0.052230612766189094,0.6927536231884058,0.21479959333037657
000000309964,28,10,a,object,3_second_tent,0.12070821224841244,0.0345189349956202,0.2556449918798936,0.08610718223203855,0.6927536231884058,0.20559305364038233
000000309964,28,11,blue,object,2,0.08506185983332722,0.06546362065655596,0.10754924802415831,0.1417402450590732,0.6579710144927536,0.15064808070554625
000000309964,28,11,blue,object,2_woman,0.08506185983332722,0.06546362065655596,0.10754924802415831,0.1417402450590732,0.6579710144927536,0.15064808070554625
000000309964,28,11,blue,object,1_tent,0.2158007708818981,0.10476971635034678,0.29637594267126904,0.08632816272556405,0.6579710144927536,0.3250062648443122
000000309964,28,11,blue,object,1,0.2158007708818981,0.10476971635034678,0.29637594267126904,0.08632816272556405,0.6579710144927536,0.3250062648443122
000000309964,28,11,blue,object,3_first_woman,0.08506185983332722,0.06546362065655596,0.10754924802415831,0.1417402450590732,0.6579710144927536,0.15064808070554625
000000309964,28,11,blue,object,3,0.24795462564157186,0.11605895788487766,0.40186797435677507,0.048308990020555914,0.6579710144927536,0.3601773685473026
000000309964,28,11,blue,object,3_second_tent,0.2158007708818981,0.10476971635034678,0.29637594267126904,0.08632816272556405,0.6579710144927536,0.3250062648443122
000000309964,28,12,tent,object,2,0.0,0.0,0.011828769339780464,0.1760257104967791,0.8289855072463768,0.0
000000309964,28,12,tent,object,2_woman,0.0,0.0,0.011828769339780464,0.1760257104967791,0.8289855072463768,0.0
000000309964,28,12,tent,object,1_tent,0.37447735913866415,0.25116053045513254,0.5473017190501647,0.029835139505237897,0.8289855072463768,0.515905080561957
000000309964,28,12,tent,object,1,0.37447735913866415,0.25116053045513254,0.5473017190501647,0.029835139505237897,0.8289855072463768,0.515905080561957
000000309964,28,12,tent,object,3_first_woman,0.0,0.0,0.011828769339780464,0.1760257104967791,0.8289855072463768,0.0
000000309964,28,12,tent,object,3,0.277674336904971,0.18247700455263402,0.5582605748653449,0.024590901523351468,0.8289855072463768,0.4160049761360782
000000309964,28,12,tent,object,3_second_tent,0.37447735913866415,0.25116053045513254,0.5473017190501647,0.029835139505237897,0.8289855072463768,0.515905080561957
000000309964,28,13,",",object,2,0.08433941555768967,0.010943536524255209,0.10526422477832288,0.21089826120878705,0.744927536231884,0.15152359057127618
000000309964,28,13,",",object,2_woman,0.08433941555768967,0.010943536524255209,0.10526422477832288,0.21089826120878705,0.744927536231884,0.15152359057127618
000000309964,28,13,",",object,1_tent,0.10774546501583646,0.028788838293979876,0.2466118566701115,0.06812601946587553,0.744927536231884,0.1882610653250592
000000309964,28,13,",",object,1,0.10774546501583646,0.028788838293979876,0.2466118566701115,0.06812601946587553,0.744927536231884,0.1882610653250592
000000309964,28,13,",",object,3_first_woman,0.08433941555768967,0.010943536524255209,0.10526422477832288,0.21089826120878705,0.744927536231884,0.15152359057127618
000000309964,28,13,",",object,3,0.14256568090188076,0.02761250477623812,0.3507082500129703,0.04936058837559311,0.744927536231884,0.23932825485347262
000000309964,28,13,",",object,3_second_tent,0.10774546501583646,0.028788838293979876,0.2466118566701115,0.06812601946587553,0.744927536231884,0.1882610653250592
000000309964,28,14,both,object,2,0.0,0.0,0.061908804181306606,0.2237099721783991,0.8173913043478261,0.0
000000309964,28,14,both,object,2_woman,0.0,0.0,0.061908804181306606,0.2237099721783991,0.8173913043478261,0.0
000000309964,28,14,both,object,1_tent,0.05841217214012824,0.006588665619358015,0.23406011298418006,0.1063267030424073,0.8173913043478261,0.10903268337520891
000000309964,28,14,both,object,1,0.05841217214012824,0.006588665619358015,0.23406011298418006,0.1063267030424073,0.8173913043478261,0.10903268337520891
000000309964,28,14,both,object,3_first_woman,0.0,0.0,0.061908804181306606,0.2237099721783991,0.8173913043478261,0.0
000000309964,28,14,both,object,3,0.045619596112921705,0.004898414552300599,0.2949857756389224,0.08594750629537948,0.8173913043478261,0.08641619972738247
000000309964,28,14,both,object,3_second_tent,0.05841217214012824,0.006588665619358015,0.23406011298418006,0.1063267030424073,0.8173913043478261,0.10903268337520891
000000309964,28,15,wearing,object,2,0.1551494773773847,0.08363054227121666,0.18180740393215622,0.14466205942480428,0.8173913043478261,0.2607969476764134
000000309964,28,15,wearing,object,2_woman,0.1551494773773847,0.08363054227121666,0.18180740393215622,0.14466205942480428,0.8173913043478261,0.2607969476764134
000000309964,28,15,wearing,object,1_tent,0.056898637350126305,0.029500380756878455,0.18103405872866804,0.08908805856630865,0.8173913043478261,0.1063913678542611
000000309964,28,15,wearing,object,1,0.056898637350126305,0.029500380756878455,0.18103405872866804,0.08908805856630865,0.8173913043478261,0.1063913678542611
000000309964,28,15,wearing,object,3_first_woman,0.1551494773773847,0.08363054227121666,0.18180740393215622,0.14466205942480428,0.8173913043478261,0.2607969476764134
000000309964,28,15,wearing,object,3,0.12652918559944076,0.05605803736628773,0.3573462556566727,0.05088186874573569,0.8173913043478261,0.21913679628031585
000000309964,28,15,wearing,object,3_second_tent,0.056898637350126305,0.029500380756878455,0.18103405872866804,0.08908805856630865,0.8173913043478261,0.1063913678542611
000000309964,28,16,sunglasses,object,2,0.11267416420373853,0.09879734149171854,0.1631235392509908,0.17015440740643661,0.8869565217391304,0.19994801315597704
000000309964,28,16,sunglasses,object,2_woman,0.11267416420373853,0.09879734149171854,0.1631235392509908,0.17015440740643661,0.8869565217391304,0.19994801315597704
000000309964,28,16,sunglasses,object,1_tent,0.13052928526834232,0.024831750424555002,0.32084818540584675,0.05939263540211332,0.8869565217391304,0.22756838483517702
000000309964,28,16,sunglasses,object,1,0.13052928526834232,0.024831750424555002,0.32084818540584675,0.05939263540211332,0.8869565217391304,0.22756838483517702
000000309964,28,16,sunglasses,object,3_first_woman,0.11267416420373853,0.09879734149171854,0.1631235392509908,0.17015440740643661,0.8869565217391304,0.19994801315597704
000000309964,28,16,sunglasses,object,3,0.15525790047221213,0.05432178575502909,0.4814232263029644,0.037292739112402044,0.8869565217391304,0.2642584950670139
000000309964,28,16,sunglasses,object,3_second_tent,0.13052928526834232,0.024831750424555002,0.32084818540584675,0.05939263540211332,0.8869565217391304,0.22756838483517702
000000309964,28,17,and,object,2,0.25241653892011584,0.28015541887106254,0.20934545418769615,0.11992471790336622,0.6405797101449275,0.3621357055116955
000000309964,28,17,and,object,2_woman,0.25241653892011584,0.28015541887106254,0.20934545418769615,0.11992471790336622,0.6405797101449275,0.3621357055116955
000000309964,28,17,and,object,1_tent,0.06889060866495594,0.024921598983764042,0.20942848808884837,0.07420558806767769,0.6405797101449275,0.1244024590185304
000000309964,28,17,and,object,1,0.06889060866495594,0.024921598983764042,0.20942848808884837,0.07420558806767769,0.6405797101449275,0.1244024590185304
000000309964,28,17,and,object,3_first_woman,0.25241653892011584,0.28015541887106254,0.20934545418769615,0.11992471790336622,0.6405797101449275,0.3621357055116955
000000309964,28,17,and,object,3,0.2177746210887102,0.16421012433262097,0.41563040540220475,0.04244540555160199,0.6405797101449275,0.32504526062898376
000000309964,28,17,and,object,3_second_tent,0.06889060866495594,0.024921598983764042,0.20942848808884837,0.07420558806767769,0.6405797101449275,0.1244024590185304
000000309964,28,18,casual,object,2,0.07061569085043586,0.05573530200382532,0.13454875133789854,0.16782331359995992,0.8231884057971014,0.13007328606674365
000000309964,28,18,casual,object,2_woman,0.07061569085043586,0.05573530200382532,0.13454875133789854,0.16782331359995992,0.8231884057971014,0.13007328606674365
000000309964,28,18,casual,object,1_tent,0.010577970711117593,0.0,0.10662666864777873,0.11617088473642427,0.8231884057971014,0.0208875365848181
000000309964,28,18,casual,object,1,0.010577970711117593,0.0,0.10662666864777873,0.11617088473642427,0.8231884057971014,0.0208875365848181
000000309964,28,18,casual,object,3_first_woman,0.07061569085043586,0.05573530200382532,0.13454875133789854,0.16782331359995992,0.8231884057971014,0.13007328606674365
000000309964,28,18,casual,object,3,0.04412546894835008,0.024907535368220924,0.2384619803576195,0.06280080580581013,0.8231884057971014,0.08376108234012151
000000309964,28,18,casual,object,3_second_tent,0.010577970711117593,0.0,0.10662666864777873,0.11617088473642427,0.8231884057971014,0.0208875365848181
000000309964,28,19,clothing,object,2,0.13471582775563895,0.07034643967627406,0.1581384482350797,0.1614166282131321,0.7739130434782608,0.22948497359869047
000000309964,28,19,clothing,object,2_woman,0.13471582775563895,0.07034643967627406,0.1581384482350797,0.1614166282131321,0.7739130434782608,0.22948497359869047
000000309964,28,19,clothing,object,1_tent,0.03139527376033058,0.020150348156445223,0.15970466716042298,0.07678169120583822,0.7739130434782608,0.06034263237217257
000000309964,28,19,clothing,object,1,0.03139527376033058,0.020150348156445223,0.15970466716042298,0.07678169120583822,0.7739130434782608,0.06034263237217257
000000309964,28,19,clothing,object,3_first_woman,0.13471582775563895,0.07034643967627406,0.1581384482350797,0.1614166282131321,0.7739130434782608,0.22948497359869047
000000309964,28,19,clothing,object,3,0.09725663160980104,0.04105823286072906,0.3129970684834831,0.04952620721478787,0.7739130434782608,0.1727979701772257
000000309964,28,19,clothing,object,3_second_tent,0.03139527376033058,0.020150348156445223,0.15970466716042298,0.07678169120583822,0.7739130434782608,0.06034263237217257
000000309964,28,20,.,object,2,5.4563807826268836e-05,0.0,0.03492940396111551,0.2784932259967851,0.672463768115942,0.00010911876174035957
000000309964,28,20,.,object,2_woman,5.4563807826268836e-05,0.0,0.03492940396111551,0.2784932259967851,0.672463768115942,0.00010911876174035957
000000309964,28,20,.,object,1_tent,0.06379533218745118,0.022309790324107136,0.1858984759560195,0.09565007364240372,0.672463768115942,0.11653519651792058
000000309964,28,20,.,object,1,0.06379533218745118,0.022309790324107136,0.1858984759560195,0.09565007364240372,0.672463768115942,0.11653519651792058
000000309964,28,20,.,object,3_first_woman,5.4563807826268836e-05,0.0,0.03492940396111551,0.2784932259967851,0.672463768115942,0.00010911876174035957
000000309964,28,20,.,object,3,0.052795760829974975,0.017801730056295484,0.22048905712918243,0.08166102225700345,0.672463768115942,0.09790491500297274
000000309964,28,20,.,object,3_second_tent,0.06379533218745118,0.022309790324107136,0.1858984759560195,0.09565007364240372,0.672463768115942,0.11653519651792058
000000309964,28,21,They,object,2,0.0,0.0,0.01933490267211173,0.34331166529177226,0.9014492753623189,0.0
000000309964,28,21,They,object,2_woman,0.0,0.0,0.01933490267211173,0.34331166529177226,0.9014492753623189,0.0
000000309964,28,21,They,object,1_tent,0.01511764195172773,0.0049800796812749,0.1609281571017613,0.09282139453785544,0.9014492753623189,0.029736590149920538
000000309964,28,21,They,object,1,0.01511764195172773,0.0049800796812749,0.1609281571017613,0.09282139453785544,0.9014492753623189,0.029736590149920538
000000309964,28,21,They,object,3_first_woman,0.0,0.0,0.01933490267211173,0.34331166529177226,0.9014492753623189,0.0
000000309964,28,21,They,object,3,0.011457759280126998,0.0037249210059855627,0.1800240987898219,0.08363612662626467,0.9014492753623189,0.02262790932351993
000000309964,28,21,They,object,3_second_tent,0.01511764195172773,0.0049800796812749,0.1609281571017613,0.09282139453785544,0.9014492753623189,0.029736590149920538
000000309964,28,22,are,object,2,0.008882177910023537,0.0,0.03498098402874004,0.2626045966991895,0.7536231884057971,0.017557424595926
000000309964,28,22,are,object,2_woman,0.008882177910023537,0.0,0.03498098402874004,0.2626045966991895,0.7536231884057971,0.017557424595926
000000309964,28,22,are,object,1_tent,0.27292829519662565,0.15840348472983556,0.3957136064243853,0.06327953779275881,0.7536231884057971,0.40073020265956816
000000309964,28,22,are,object,1,0.27292829519662565,0.15840348472983556,0.3957136064243853,0.06327953779275881,0.7536231884057971,0.40073020265956816
000000309964,28,22,are,object,3_first_woman,0.008882177910023537,0.0,0.03498098402874004,0.2626045966991895,0.7536231884057971,0.017557424595926
000000309964,28,22,are,object,3,0.21864486763788038,0.11646170869279693,0.4291920505679426,0.05439257327441359,0.7536231884057971,0.3389514676607263
000000309964,28,22,are,object,3_second_tent,0.27292829519662565,0.15840348472983556,0.3957136064243853,0.06327953779275881,0.7536231884057971,0.40073020265956816
000000309964,28,23,surrounded,object,2,0.0,0.0,0.033446739367489264,0.240288509403843,0.8579710144927536,0.0
000000309964,28,23,surrounded,object,2_woman,0.0,0.0,0.033446739367489264,0.240288509403843,0.8579710144927536,0.0
000000309964,28,23,surrounded,object,1_tent,0.043998101228267965,0.00197616903845929,0.18119807245168526,0.104356017934471,0.8579710144927536,0.08370374304090408
000000309964,28,23,surrounded,object,1,0.043998101228267965,0.00197616903845929,0.18119807245168526,0.104356017934471,0.8579710144927536,0.08370374304090408
000000309964,28,23,surrounded,object,3_first_woman,0.0,0.0,0.033446739367489264,0.240288509403843,0.8579710144927536,0.0
000000309964,28,23,surrounded,object,3,0.034078635935381574,0.0014701788572621616,0.21376404566391352,0.08766964292750436,0.8579710144927536,0.06555348535134936
000000309964,28,23,surrounded,object,3_second_tent,0.043998101228267965,0.00197616903845929,0.18119807245168526,0.104356017934471,0.8579710144927536,0.08370374304090408
000000309964,28,23,surrounded,relation_among,2__2_woman,0.0058278023172452075,0.00014903795996840395,0.06646797986924657,0.21071975627835135,0.8579710144927536,0.011576967620435882
000000309964,28,23,surrounded,relation_among,2__1_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,2__1,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,2__3_first_woman,0.0058278023172452075,0.00014903795996840395,0.06646797986924657,0.21071975627835135,0.8579710144927536,0.011576967620435882
000000309964,28,23,surrounded,relation_among,2__3,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,2__3_second_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,2_woman__2,0.0058278023172452075,0.00014903795996840395,0.06646797986924657,0.21071975627835135,0.8579710144927536,0.011576967620435882
000000309964,28,23,surrounded,relation_among,2_woman__1_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,2_woman__1,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,2_woman__3_first_woman,0.0058278023172452075,0.00014903795996840395,0.06646797986924657,0.21071975627835135,0.8579710144927536,0.011576967620435882
000000309964,28,23,surrounded,relation_among,2_woman__3,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,2_woman__3_second_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1_tent__2,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1_tent__2_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1_tent__1,0.11596011485757902,0.06731743433871093,0.548141329996564,0.050245776272193184,0.8579710144927536,0.20430688451537443
000000309964,28,23,surrounded,relation_among,1_tent__3_first_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1_tent__3,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1_tent__3_second_tent,0.11596011485757902,0.06731743433871093,0.548141329996564,0.050245776272193184,0.8579710144927536,0.20430688451537443
000000309964,28,23,surrounded,relation_among,1__2,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1__2_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1__1_tent,0.11596011485757902,0.06731743433871093,0.548141329996564,0.050245776272193184,0.8579710144927536,0.20430688451537443
000000309964,28,23,surrounded,relation_among,1__3_first_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1__3,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,1__3_second_tent,0.11596011485757902,0.06731743433871093,0.548141329996564,0.050245776272193184,0.8579710144927536,0.20430688451537443
000000309964,28,23,surrounded,relation_among,3_first_woman__2,0.0058278023172452075,0.00014903795996840395,0.06646797986924657,0.21071975627835135,0.8579710144927536,0.011576967620435882
000000309964,28,23,surrounded,relation_among,3_first_woman__2_woman,0.0058278023172452075,0.00014903795996840395,0.06646797986924657,0.21071975627835135,0.8579710144927536,0.011576967620435882
000000309964,28,23,surrounded,relation_among,3_first_woman__1_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3_first_woman__1,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3_first_woman__3,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3_first_woman__3_second_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3__2,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3__2_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3__1_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3__1,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3__3_first_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3__3_second_tent,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3_second_tent__2,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3_second_tent__2_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3_second_tent__1_tent,0.11596011485757902,0.06731743433871093,0.548141329996564,0.050245776272193184,0.8579710144927536,0.20430688451537443
000000309964,28,23,surrounded,relation_among,3_second_tent__1,0.11596011485757902,0.06731743433871093,0.548141329996564,0.050245776272193184,0.8579710144927536,0.20430688451537443
000000309964,28,23,surrounded,relation_among,3_second_tent__3_first_woman,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,23,surrounded,relation_among,3_second_tent__3,0.09323707859094368,0.046882808057484536,0.7465144270367952,0.011503951447460456,0.8579710144927536,0.16819602669207687
000000309964,28,24,by,object,2,0.0,0.0,0.04248194466996319,0.23412033207916721,0.7739130434782608,0.0
000000309964,28,24,by,object,2_woman,0.0,0.0,0.04248194466996319,0.23412033207916721,0.7739130434782608,0.0
000000309964,28,24,by,object,1_tent,0.10275449781494164,0.025713928638380304,0.24176499988583114,0.07855731942925717,0.7739130434782608,0.18142121702768782
000000309964,28,24,by,object,1,0.10275449781494164,0.025713928638380304,0.24176499988583114,0.07855731942925717,0.7739130434782608,0.18142121702768782
000000309964,28,24,by,object,3_first_woman,0.0,0.0,0.04248194466996319,0.23412033207916721,0.7739130434782608,0.0
000000309964,28,24,by,object,3,0.08037676376793365,0.019680990984527823,0.283464923519547,0.06534867567289859,0.7739130434782608,0.1456288611778982
000000309964,28,24,by,object,3_second_tent,0.10275449781494164,0.025713928638380304,0.24176499988583114,0.07855731942925717,0.7739130434782608,0.18142121702768782
000000309964,28,25,various,object,2,0.00020968756552736424,0.0,0.023759380094907013,0.2649307274846641,0.7855072463768116,0.00041926321065887756
000000309964,28,25,various,object,2_woman,0.00020968756552736424,0.0,0.023759380094907013,0.2649307274846641,0.7855072463768116,0.00041926321065887756
000000309964,28,25,various,object,1_tent,0.037110430553053506,0.013500588177090777,0.15708689106014365,0.11740605650606899,0.7855072463768116,0.07087256433482228
000000309964,28,25,various,object,1,0.037110430553053506,0.013500588177090777,0.15708689106014365,0.11740605650606899,0.7855072463768116,0.07087256433482228
000000309964,28,25,various,object,3_first_woman,0.00020968756552736424,0.0,0.023759380094907013,0.2649307274846641,0.7855072463768116,0.00041926321065887756
000000309964,28,25,various,object,3,0.029749224245994507,0.010200013289919596,0.1802219970084871,0.10204209982084361,0.7855072463768116,0.05732731247497006
000000309964,28,25,various,object,3_second_tent,0.037110430553053506,0.013500588177090777,0.15708689106014365,0.11740605650606899,0.7855072463768116,0.07087256433482228
000000309964,28,26,camping,object,2,0.0011908829127824686,0.0,0.03058079204028849,0.21122712219095255,0.7217391304347827,0.00237784234172619
000000309964,28,26,camping,object,2_woman,0.0011908829127824686,0.0,0.03058079204028849,0.21122712219095255,0.7217391304347827,0.00237784234172619
